"product_code";"active";"name";"price";"vat";"unit";"category";"producer";"description";"stock";"availability";"delivery";"barcode";"images 1";"images 2";"images 3";"images 4";"images 5";"weight";"producer_code";"vendor_url"
"18044";"1";"Snackbox, Pojemnik na przekąski, Blue Slate, b.box";"40.65";"23";"szt.";"LUNCHBOXY";"B.BOX";"<p>Uniwersalny pojemnik na przekąski z elastyczną uszczelką umożliwiającą schowanie do niego całego owocu takiego jak jabłko. Przegrody są szczelne i można ich używać do przecierów, jogurtów i dipów.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>snackbox - pudełko na przekąski;</li> <li>dwie szczelne przegrody (w tym jedna flex);</li> <li>przegroda flex pozwala zamknąć w niej cały owoc taki jak jabłko;</li> <li>odpowiedni do dipów, jogurtów, owoców itp.;</li> <li>NIE nadaje się do posiłków płynnych;</li> <li>uszczelka jest wyjmowana co ułatwia czyszczenie i zapobiega tworzeniu się pleśni;</li> <li>łatwe otwieranie – wygodny w użyciu „klips”;</li> <li>do przedszkola, szkoły, na piknik i wycieczkę;</li> <li>można zamrażać;</li> <li>nadaje się do mycia ręcznego (NIE myć w zmywarce);</li> <li>świetnie współgra z innymi akcesoriami marki (dostępne oddzielnie).</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>w zestawie: 1 pojemnik;</li> <li>materiał: PP i silikon;</li> <li>NIE zawiera BPS, PVC, BPA i ftalanów;</li> <li>wymiary (wys. x szer. x dł.): 5,7 x 16,5 x 11 cm.</li> </ul>";"550";"auto";"3 dni";"9353965006848";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/4/18044_4.jpg?25339";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/4/18044_1.jpg?57712";"https://www.babyandtravel.pl/data/gfx/pictures/large/4/4/18044_3.jpg?6080";"";"";"";"";""
"18045";"1";"Snackbox, Pojemnik na przekąski, Indigo Rose, b.box";"40.65";"23";"szt.";"LUNCHBOXY";"B.BOX";"<p>Uniwersalny pojemnik na przekąski z elastyczną uszczelką umożliwiającą schowanie do niego całego owocu takiego jak jabłko. Przegrody są szczelne i można ich używać do przecierów, jogurtów i dipów.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>snackbox - pudełko na przekąski;</li> <li>dwie szczelne przegrody (w tym jedna flex);</li> <li>przegroda flex pozwala zamknąć w niej cały owoc taki jak jabłko;</li> <li>odpowiedni do dipów, jogurtów, owoców itp.;</li> <li>NIE nadaje się do posiłków płynnych;</li> <li>uszczelka jest wyjmowana co ułatwia czyszczenie i zapobiega tworzeniu się pleśni;</li> <li>łatwe otwieranie – wygodny w użyciu „klips”;</li> <li>do przedszkola, szkoły, na piknik i wycieczkę;</li> <li>można zamrażać;</li> <li>nadaje się do mycia ręcznego (NIE myć w zmywarce);</li> <li>świetnie współgra z innymi akcesoriami marki (dostępne oddzielnie).</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>w zestawie: 1 pojemnik;</li> <li>materiał: PP i silikon;</li> <li>NIE zawiera BPS, PVC, BPA i ftalanów;</li> <li>wymiary (wys. x szer. x dł.): 5,7 x 16,5 x 11 cm.</li> </ul>";"432";"auto";"3 dni";"9353965006855";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/4/18045_1.jpg?83781";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/4/18045_2.jpg?23931";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/4/18045_3.jpg?17071";"";"";"";"";""
"18065";"0";"Śliniak silikonowy z kieszonką, Lisek, Kiokids";"28.46";"23";"szt.";"PIELĘGNACJA I KARMIENIE";"KIOKIDS";"<p>Śliniak silikonowy z kieszonką i możliwością regulacji zapięcia. Łatwy w utrzymaniu czystości. Elastyczny i miękki dzięki czemu można go łatwo zwinąć co pozwala na oszczędzenie miejsca w czasie transportu i przechowywania.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>silikonowy śliniak;</li> <li>posiada pojemną kieszonkę na okruchy itp.;</li> <li>regulowane<span> </span>zapięcie (kilka pozycji<span> </span>ustawienia obwodu);</li> <li>miękki;</li> <li>przyjemny w dotyku;</li> <li>elastyczny;</li> <li>wodoodporny;</li> <li>można go zwinąć by ułatwić przechowywanie i transport;</li> <li>łatwy w utrzymaniu czystości.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 4m+</li> <li>materiał: 100% silikon</li> </ul> <p><span>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</span></p>";"0";"auto";"3 dni";"3662332023996";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/6/18065_1.jpg?56901";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/6/18065_2.jpg?57533";"https://www.babyandtravel.pl/data/gfx/pictures/large/5/6/18065_3.jpg?72638";"";"";"";"";""
"18067";"1";"Zestaw do manicure, Królik, różowy, Kiokids";"40.65";"23";"szt.";"PIELĘGNACJA I KARMIENIE";"KIOKIDS";"<p>Praktyczny zestaw akcesoriów do pielęgnacji paznokci dla niemowląt i małych dzieci.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>zestaw do manicure dla dziecka;</li> <li>bezpieczne akcesoria do<span> </span>pielęgnacji paznokci pilniczek, cążki i nożyczki oraz pęseta;</li> <li>praktyczne opakowanie sprawdza się zarówno na co dzień jak i w podróży;</li> <li>akcesoria są<span> </span>łatwo dostępne.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 0m+</li> <li>w opakowaniu: pudełko, pilniczek, nożyczki, cążki, pęseta;</li> <li>wymiary opakowania: 16 x 7,5 x 7,5 cm</li> </ul> <p>UWAGA! Produkt nie jest zabawką. Należy przechowywać poza zasięgiem dziecka.</p>";"50";"auto";"3 dni";"3662332023958";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/6/18067_3.jpg?84009";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/6/18067_2.jpg?73837";"https://www.babyandtravel.pl/data/gfx/pictures/large/7/6/18067_1.jpg?32952";"";"";"";"";""
"18068";"1";"Zestaw do manicure, Królik, niebieski, Kiokids";"40.65";"23";"szt.";"PIELĘGNACJA I KARMIENIE";"KIOKIDS";"<p>Praktyczny zestaw akcesoriów do pielęgnacji paznokci dla niemowląt i małych dzieci.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>zestaw do manicure dla dziecka;</li> <li>bezpieczne akcesoria do<span> </span>pielęgnacji paznokci pilniczek, cążki i nożyczki oraz pęseta;</li> <li>praktyczne opakowanie sprawdza się zarówno na co dzień jak i w podróży;</li> <li>akcesoria są<span> </span>łatwo dostępne.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 0m+</li> <li>w opakowaniu: pudełko, pilniczek, nożyczki, cążki, pęseta;</li> <li>wymiary opakowania: 16 x 7,5 x 7,5 cm</li> </ul> <p>UWAGA! Produkt nie jest zabawką. Należy przechowywać poza zasięgiem dziecka.</p>";"51";"auto";"3 dni";"3662332024313";"https://www.babyandtravel.pl/data/gfx/pictures/large/8/6/18068_1.jpg?87096";"https://www.babyandtravel.pl/data/gfx/pictures/large/8/6/18068_3.jpg?81095";"https://www.babyandtravel.pl/data/gfx/pictures/large/8/6/18068_2.jpg?77656";"";"";"";"";""
"18074";"0";"Termos obiadowy dwuczęściowy 930 ml, różowy, Kiokids";"60.98";"23";"szt.";"TERMOSY";"KIOKIDS";"<p>Praktyczny dwuczęściowy termos obiadowy wykonany ze stali nierdzewnej o łącznej pojemności 930 ml.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>podwójny termos na jedzenie;</li> <li>wykonany ze stali;</li> <li>podwójne ścianki;</li> <li>podwójna składana rączka do przenoszenia;</li> <li>dwie komory różnej pojemności;</li> <li>w sam raz by zabrać w nim ciepły posiłek do szkoły, pracy czy na wycieczkę.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 0+</li> <li>w opakowaniu: podwójny stalowy termos obiadowy</li> <li>materiał: stal nierdzewna;</li> <li>pojemność: 1 x 300 ml; 1 x 630 ml (razem 930 ml).</li> </ul> <p>UWAGA! Produkt nie jest zabawką. Przechowywać poza zasięgiem dziecka. Przed podaniem należy sprawdzić temperaturę pokarmu by uniknąć poparzenia.</p>";"0";"auto";"3 dni";"3662332021886";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/4/7/18074_2.jpg?42544";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/4/7/18074_3.jpg?17157";"";"";"";"";"";""
"18075";"0";"Termos obiadowy dwuczęściowy 930 ml, niebieski, Kiokids";"60.98";"23";"szt.";"TERMOSY";"KIOKIDS";"<p>Praktyczny dwuczęściowy termos obiadowy wykonany ze stali nierdzewnej o łącznej pojemności 930 ml.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>podwójny termos na jedzenie;</li> <li>wykonany ze stali;</li> <li>podwójne ścianki;</li> <li>podwójna składana rączka do przenoszenia;</li> <li>dwie komory różnej pojemności;</li> <li>w sam raz by zabrać w nim ciepły posiłek do szkoły, pracy czy na wycieczkę.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 0+</li> <li>w opakowaniu: podwójny stalowy termos obiadowy</li> <li>materiał: stal nierdzewna;</li> <li>pojemność: 1 x 300 ml; 1 x 630 ml (razem 930 ml).</li> </ul> <p>UWAGA! Produkt nie jest zabawką. Przechowywać poza zasięgiem dziecka. Przed podaniem należy sprawdzić temperaturę pokarmu by uniknąć poparzenia.</p>";"0";"auto";"3 dni";"3662332021879";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/5/7/18075_2.jpg?66593";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/5/7/18075_3.jpg?45222";"";"";"";"";"";""
"18076";"1";"Termos obiadowy dwuczęściowy 930 ml, szary, Kiokids";"60.98";"23";"szt.";"TERMOSY";"KIOKIDS";"<p>Praktyczny dwuczęściowy termos obiadowy wykonany ze stali nierdzewnej o łącznej pojemności 930 ml.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>podwójny termos na jedzenie;</li> <li>wykonany ze stali;</li> <li>podwójne ścianki;</li> <li>podwójna składana rączka do przenoszenia;</li> <li>dwie komory różnej pojemności;</li> <li>w sam raz by zabrać w nim ciepły posiłek do szkoły, pracy czy na wycieczkę.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 0+</li> <li>w opakowaniu: podwójny stalowy termos obiadowy</li> <li>materiał: stal nierdzewna;</li> <li>pojemność: 1 x 300 ml; 1 x 630 ml (razem 930 ml).</li> </ul> <p>UWAGA! Produkt nie jest zabawką. Przechowywać poza zasięgiem dziecka. Przed podaniem należy sprawdzić temperaturę pokarmu by uniknąć poparzenia.</p>";"1";"auto";"3 dni";"3662332028373";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/6/7/18076_2.jpg?85087";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/6/7/18076_3.jpg?97598";"";"";"";"";"";""
"18092";"0";"Interaktywna zabawka do auta, Kierownica, Kiokids";"154.47";"23";"szt.";"AKCESORIA SAMOCHODOWE";"KIOKIDS";"<p>Kolorowa zabawka do samochodu w formie maty mocowanej do fotela samochodowego znajdującego się przed dzieckiem jadącym w foteliku. Na macie umieszczono bezpieczne lusterko oraz kierownicę z dźwignią zmiany biegów i przyciskami (efekty świetlne i dźwiękowe).</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>interaktywna zabawka do auta;</li> <li>kolorowa mata z kierownicą i bezpiecznym lusterkiem;</li> <li>zaczepy umożliwiające mocowanie do zagłówka fotela samochodowego;</li> <li>zapewnia dziecku rozrywkę podczas zabawy;</li> <li>zabawka wydaje dźwięki i świeci</li> <li>stymuluje zmysł: wzroku, słuchu i dotyku.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 18m+</li> <li>wymiary opakowania: 43 x 23 x 11 cm.</li> </ul>";"0";"auto";"3 dni";"3662332027116";"https://www.babyandtravel.pl/data/gfx/icons/large/2/9/18092.jpg?96982";"";"";"";"";"";"";""
"18120";"0";"Materac do deski Original, Oatmeal, Wobbel";"283.74";"23";"szt.";"WOBBEL ORIGINAL";"WOBBEL";"<p>Miękki materacyk na deskę do balansowania Wobbel.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>materac do desek Wobbel Original i Pro;</li> <li>zapewnia miękkie wykończenie desce poprawiając komfort podczas relaksu na desce;</li> <li>dla pełnej wygody można dokupić pasującą poduszkę (produkt sprzedawany oddzielnie);</li> <li>prosty montaż dzięki dwóm taśmom;</li> <li>miękka aksamitna tkanina;</li> <li>wypełnienie z wytrzymałej pianki;</li> <li>estetyczne wykończenie.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 3+</li> <li>w opakowaniu: 1 materac;</li> <li>deska i poduszka sprzedawane są oddzielnie;</li> <li>wymiary: 100 x 20 x 3 cm;</li> <li>materiał: poliester  velvet, pianka;</li> <li>tkanina OEKO-TEX;</li> <li>tusz na bazie wody;</li> <li>Nie zawiera CFC</li> </ul>";"0";"auto";"3 dni";"7438233826860";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/2/18120_2.jpg?18399";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/0/2/18120_1.jpg?89046";"";"";"";"";"";""
"18121";"0";"Materac do deski Original, Space, Wobbel";"283.74";"23";"szt.";"WOBBEL ORIGINAL";"WOBBEL";"<p>Miękki materacyk na deskę do balansowania Wobbel.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>materac do desek Wobbel Original i Pro;</li> <li>zapewnia miękkie wykończenie desce poprawiając komfort podczas relaksu na desce;</li> <li>dla pełnej wygody można dokupić pasującą poduszkę (produkt sprzedawany oddzielnie);</li> <li>prosty montaż dzięki dwóm taśmom;</li> <li>miękka aksamitna tkanina;</li> <li>wypełnienie z wytrzymałej pianki;</li> <li>estetyczne wykończenie.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 3+</li> <li>w opakowaniu: 1 materac;</li> <li>deska i poduszka sprzedawane są oddzielnie;</li> <li>wymiary: 100 x 20 x 3 cm;</li> <li>materiał: poliester  velvet, pianka;</li> <li>tkanina OEKO-TEX;</li> <li>tusz na bazie wody;</li> <li>Nie zawiera CFC</li> </ul>";"0";"auto";"3 dni";"7438233826846";"https://www.babyandtravel.pl/data/gfx/pictures/large/1/2/18121_2.jpg?67683";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/1/2/18121_1.jpg?68657";"";"";"";"";"";""
"18122";"0";"Poduszka do deski Original, Oatmeal, Wobbel";"121.14";"23";"szt.";"WOBBEL ORIGINAL";"WOBBEL";"<p>Miękka poduszka<span> </span>na deskę do balansowania Wobbel.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>poduszka do desek Wobbel Original i Pro;</li> <li>zapewnia miękkie wsparcie pod głowę;</li> <li>dla pełnej wygody można dokupić pasujący materac<span> </span>(produkt sprzedawany oddzielnie);</li> <li>prosty montaż dzięki<span> </span>taśmie;</li> <li>miękka aksamitna tkanina;</li> <li>wypełnienie z wytrzymałej pianki;</li> <li>estetyczne wykończenie.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 3+</li> <li>w opakowaniu: 1<span> </span>poduszka;</li> <li>deska i materac<span> </span>sprzedawane są oddzielnie;</li> <li>materiał: poliester  velvet, pianka;</li> <li>tkanina OEKO-TEX;</li> <li>tusz na bazie wody;</li> <li>Nie zawiera CFC;</li> <li>wymiary: 40 x 20 x 15 cm</li> </ul>";"0";"auto";"3 dni";"7438233827812";"https://www.babyandtravel.pl/data/gfx/pictures/large/2/2/18122_2.jpg?77506";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/2/2/18122_1.jpg?39474";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/2/2/18122_3.jpg?14884";"";"";"";"";""
"18123";"0";"Poduszka do deski Original, Space, Wobbel";"121.14";"23";"szt.";"WOBBEL ORIGINAL";"WOBBEL";"<p>Miękka poduszka<span> </span>na deskę do balansowania Wobbel.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>poduszka do desek Wobbel Original i Pro;</li> <li>zapewnia miękkie wsparcie pod głowę;</li> <li>dla pełnej wygody można dokupić pasujący materac<span> </span>(produkt sprzedawany oddzielnie);</li> <li>prosty montaż dzięki<span> </span>taśmie;</li> <li>miękka aksamitna tkanina;</li> <li>wypełnienie z wytrzymałej pianki;</li> <li>estetyczne wykończenie.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 3+</li> <li>w opakowaniu: 1<span> </span>poduszka;</li> <li>deska i materac<span> </span>sprzedawane są oddzielnie;</li> <li>materiał: poliester velvet, pianka;</li> <li>tkanina OEKO-TEX;</li> <li>tusz na bazie wody;</li> <li>Nie zawiera CFC;</li> <li>wymiary: 40 x 20 x 15 cm</li> </ul>";"0";"auto";"3 dni";"7438233826891";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/3/2/18123_2.jpg?92401";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/3/2/18123_1.jpg?19609";"https://babyandtravel.iai-shop.com/data/gfx/pictures/large/3/2/18123_3.jpg?61954";"";"";"";"";""
"18190";"1";"Butelka ze smoczkiem do karmienia niemowląt wykonana z PPSU, 240 ml, Sage, b.box";"60.98";"23";"szt.";"BUTELKI ZE SMOCZKIEM PPSU";"B.BOX";"<p>Butelka do karmienia b.box wykonana z tworzywa klasy medycznej odpornego na intensywne użytkowanie, mycie ręczne i w zmywarkach a także na sterylizowanie. W zestawie antykolkowy silikonowy smoczek dla niemowląt do drugiego miesiąca życia. Butelka ma ergonomiczny kształt i praktyczną podziałkę. Istnieje możliwość dokupienia dodatkowych akcesoriów.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>butelka do karmienia;</li> <li>wykonana z tworzywa klasy medycznej;</li> <li>wytrzymała;</li> <li>bezpieczna;</li> <li>odporna na wysokie temperatury (można sterylizować, myć w zmywarce);</li> <li>posiada czytelną miarkę (ml i oz);</li> <li>ma ergonomiczny kształt ułatwiający chwyt i zapobiegający staczaniu się odłożonej butelki;</li> <li>praktyczne ""prążki"" na nakrętce;</li> <li>w zestawie antykolkowy smoczek silikonowy dla dzieci w wieku od 0 do 2 miesięcy;</li> <li>możliwość wymiany smoczka (smoczki dostępne oddzielnie w rozmiarach odpowiednich dla trzech grup wiekowych);</li> <li>do butelki pasują antypoślizgowe uchwyty do trzymania (dostępne oddzielnie);</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 0+</li> <li>w opakowaniu: butelka; 1 silikonowy smoczek etap I;</li> <li>materiał: PPSU;</li> <li>pojemność: 240 ml;</li> <li>można myć w zmywarce (smoczek wyłącznie w górnym koszu);</li> <li>można sterylizować.</li> </ul>";"340";"auto";"3 dni";"9353965007555";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/9/18190_3.jpg?67575";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/9/18190_5.jpg?9198";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/9/18190_2.jpg?90940";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/9/18190_6.jpg?24673";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/9/18190_1.jpg?93493";"";"";""
"18192";"1";"Uchwyt do butelki z PPSU, Sage, b.box";"15.45";"23";"szt.";"AKCESORIA";"B.BOX";"<p>Antypoślizgowe, ergonomiczne rączki pozwalające dziecku na samodzielne picie z butelki b.box. Lekkie, dostępne w kolorach pasujących do butelek. Mogą być myte w zmywarkach.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>zdejmowane uchwyty do butelek b.box;</li> <li>ergonomiczny kształt;</li> <li>antypoślizgowe;</li> <li>lekkie;</li> <li>ułatwiają dziecku samodzielne picie z butelki;</li> <li>pasują do butelek b.box o pojemności 180 i 240 ml;</li> <li>można myć w zmywarce (wyłącznie w górnym koszu).</li> </ul> <p><strong>Parametry produktu:</strong></p> <ul> <li>w opakowaniu: 2 szt.;</li> <li>materiał: PP;</li> <li>pasują do butelek do karmienia z PPSU b.box;</li> <li>butelki dostępne oddzielnie.</li> </ul>";"410";"auto";"3 dni";"9353965007586";"https://www.babyandtravel.pl/data/gfx/pictures/mini/2/9/18192_1.jpg?48682";"";"";"";"";"";"";""
"18193";"1";"Smoczek antykolkowy do butelki 2 szt., etap 1 (0-2m), b.box";"18.70";"23";"szt.";"AKCESORIA";"B.BOX";"<p>Dwa silikonowe smoczki antykolkowe do butelek do karmienia z PPSU b.box.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>smoczki do karmienia;</li> <li>antykolkowe;</li> <li>wspierają naturalne karmienie;</li> <li>wykonane z miękkiego higienicznego silikonu;</li> <li>łatwy montaż;</li> <li>pasują do butelek b.box wykonanych z PPSU;</li> <li>odpowiednie do butelek o pojemności 180 i 240 ml.;</li> <li>można sterylizować;</li> <li>można myć w zmywarce w górnym koszu.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 0-2 m;</li> <li>w opakowaniu: 2 szt.;</li> <li>materiał: silikon.</li> </ul>";"21";"auto";"3 dni";"9353965004875";"https://www.babyandtravel.pl/data/gfx/pictures/mini/3/9/18193_1.jpg?57960";"";"";"";"";"";"";""
"18194";"1";"Smoczek antykolkowy do butelki 2 szt., etap 2 (3-6m), b.box";"18.70";"23";"szt.";"AKCESORIA";"B.BOX";"<p>Dwa silikonowe smoczki antykolkowe do butelek do karmienia z PPSU b.box.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>smoczki do karmienia;</li> <li>antykolkowe;</li> <li>wspierają naturalne karmienie;</li> <li>wykonane z miękkiego higienicznego silikonu;</li> <li>łatwy montaż;</li> <li>pasują do butelek b.box wykonanych z PPSU;</li> <li>odpowiednie do butelek o pojemności 180 i 240 ml.;</li> <li>można sterylizować;</li> <li>można myć w zmywarce w górnym koszu.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 3-6 m;</li> <li>w opakowaniu: 2 szt.;</li> <li>materiał: silikon.</li> </ul>";"131";"auto";"3 dni";"9353965004882";"https://www.babyandtravel.pl/data/gfx/pictures/mini/4/9/18194_1.jpg?27252";"";"";"";"";"";"";""
"18199";"1";"Gryzak 2 szt., Soczysta Malina, różowy i kokosowy, RaZbaby";"47.97";"23";"szt.";"GRYZACZKI";"RAZBABY";"<p>Zestaw dwóch silikonowych gryzaków bezpiecznych dla dziecka. Kształt smoczka i faktura przypominająca maliny sprzyjają łagodzeniu dolegliwości związanych z ząbkowaniem.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>silikonowy gryzak dla niemowlaka;</li> <li>wyjątkowa faktura przypominająca ""budowę"" maliny lub jeżyny;</li> <li>świetnie nadaje się do masażu dziąseł w czasie ząbkowania;</li> <li>schłodzony przynosi dodatkowe ukojenie;</li> <li>poręczny kształt i rozmiar dopasowany do możliwości małych rączek;</li> <li>lekki;</li> <li>funkcjonalny prezent o niebanalnym wzorze;</li> <li>spełnia amerykańskie i UE normy w zakresie bezpieczeństwa.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 3 m+</li> <li>w opakowaniu: 2 szt.;</li> <li>materiał: 100% silikonu;</li> <li>nie zawiera BPA;</li> <li>przed pierwszym użyciem należy<span> </span>włożyć do gorącej wodzy<span> </span>na 5 minut<span> </span>(NIE GOTOWAĆ!), potem przelać zimną wodą i delikatnie pozbyć się wody.</li> </ul> <p>OSTRZEŻENIE</p> <p>Produkt ten nie jest smoczkiem.<br />Produkt do użytku wyłącznie pod nadzorem osoby dorosłej.<br />Przed każdym użyciem należy dokładnie sprawdzić produkt oglądając go z każdej strony a także pociągając we wszystkich kierunkach.<br />Gryzak należy wyrzucić przy pierwsze oznakach uszkodzenia lub osłabienia materiału.<br />Produkt osobisty, nie należy udostępniać go innym osobom.<br />Nie należy moczyć gryzaka w słodkich substancjach ze względu na zagrożenie próchnicą</p> <p>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</p>";"170";"auto";"3 dni";"857371000746";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/9/18199_1.jpg?90090";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/9/18199_3.jpg?28890";"https://www.babyandtravel.pl/data/gfx/pictures/large/9/9/18199_5.jpg?93238";"";"";"";"";""
"18200";"1";"Gryzak 2 szt., Soczysta Malina, czerwony i granatowy, RaZbaby";"47.97";"23";"szt.";"GRYZACZKI";"RAZBABY";"<p>Zestaw dwóch silikonowych gryzaków bezpiecznych dla dziecka. Kształt smoczka i faktura przypominająca maliny sprzyjają łagodzeniu dolegliwości związanych z ząbkowaniem.</p> <p><strong>Właściwości produktu:</strong></p> <ul> <li>silikonowy gryzak dla niemowlaka;</li> <li>wyjątkowa faktura przypominająca ""budowę"" maliny lub jeżyny;</li> <li>świetnie nadaje się do masażu dziąseł w czasie ząbkowania;</li> <li>schłodzony przynosi dodatkowe ukojenie;</li> <li>poręczny kształt i rozmiar dopasowany do możliwości małych rączek;</li> <li>lekki;</li> <li>funkcjonalny prezent o niebanalnym wzorze;</li> <li>spełnia amerykańskie i UE normy w zakresie bezpieczeństwa.</li> </ul> <p><strong>Parametry techniczne:</strong></p> <ul> <li>wiek: 3 m+</li> <li>w opakowaniu: 2 szt.;</li> <li>materiał: 100% silikonu;</li> <li>nie zawiera BPA;</li> <li>przed pierwszym użyciem należy<span> </span>włożyć do gorącej wodzy<span> </span>na 5 minut<span> </span>(NIE GOTOWAĆ!), potem przelać zimną wodą i delikatnie pozbyć się wody.</li> </ul> <p>OSTRZEŻENIE</p> <p>Produkt ten nie jest smoczkiem.<br />Produkt do użytku wyłącznie pod nadzorem osoby dorosłej.<br />Przed każdym użyciem należy dokładnie sprawdzić produkt oglądając go z każdej strony a także pociągając we wszystkich kierunkach.<br />Gryzak należy wyrzucić przy pierwsze oznakach uszkodzenia lub osłabienia materiału.<br />Produkt osobisty, nie należy udostępniać go innym osobom.<br />Nie należy moczyć gryzaka w słodkich substancjach ze względu na zagrożenie próchnicą</p> <p>Kolory przedstawione na zdjęciach ze względu na przekaz elektroniczny mogą nieznacznie różnić się od oryginału.</p>";"144";"auto";"3 dni";"857371000333";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/0/18200_1.png?94485";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/0/18200_4.jpg?60406";"https://www.babyandtravel.pl/data/gfx/pictures/large/0/0/18200_6.jpg?29375";"";"";"";"";""
